Process_Num,School_Attend_Code,State_Code,Cycle_Code,Tested_Own_School,School_Reported_Code,L_Name,F_Name,M_Initial,Doc_Id,DOB,Gender,Ethn_FedValues,Grade_Reported,Test_Dte,Grade_School_Header,Grade_Student_Grid,Eng,Mth,Rdg,Sci,Composite,STEM,E_Earn_Prod,E_Earn_Knlg,E_Earn_Conv,M_Earn_Higher,M_Earn_NumQ,M_Earn_Alg,M_Earn_Func,M_Earn_Geom,M_Earn_Stat,M_Earn_Essen,M_Earn_Mod,R_Earn_Ideas,R_Earn_Struc,R_Earn_Knlg,S_Earn_Data,S_Earn_Inv,S_Earn_Eval,Eng_Low,Eng_High,Mth_Low,Mth_High,Rdg_Low,Rdg_High,Sci_Low,Sci_High,Composite_Low,Composite_High,STEM_Low,STEM_High,Pred_ACT_Eng_Low,Pred_ACT_Eng_High,Pred_ACT_Mth_Low,Pred_ACT_Mth_High,Pred_ACT_Rdg_Low,Pred_ACT_Rdg_High,Pred_ACT_Sci_Low,Pred_ACT_Sci_High,Pred_ACT_Composite_Low,Pred_ACT_Composite_High,Pred_ACT_STEM_Low,Pred_ACT_STEM_High,USRnk_Sub_Engl,USRnk_Sub_Math,USRnk_Sub_Rdg,USRnk_Sub_Sci,USRnk_Comp,USRnk_STEM,C_Readiness,Best_Lan,Program_Of_Study,EdLevel_Mthr,EdLevel_Fthr,Partic_InstMus,Partic_VocMus,Partic_Pubs,Partic_Debate,Partic_Art,Partic_Theater,Partic_VAthl,Partic_Sci,Partic_Honors,Partic_Cheer,Partic_ServOrg,Partic_RacEthOrg,Partic_Abroad,Partic_PolOrg,Partic_RadioTV,Partic_RelOrg,Partic_ROTC,Partic_FratSor,Partic_StuGov,Partic_NotPartic,Clg_Outreach,WorkHrs,Highest_ed_exp,Career,EOS_OptIn,Results_Void,Help_EdPlan,Help_Writing,Help_Reading,Help_StudySk,Help_MathSk,Help_Computer,Help_Public_Speaking,IntInv_Responses,IntInv_MapReg1,IntInv_MapReg2,IntInv_MapReg3,IntInv_LikePerc,IntInv_IndiffPerc,IntInv_DislikePerc,IntInv_TechSta,IntInv_SciSta,IntInv_ArtSta,IntInv_SocSta,IntInv_BusCSta,IntInv_BusOpSta,IntInv_TechStd,IntInv_SciStd,IntInv_ArtStd,IntInv_SocStd,IntInv_BusCStd,IntInv_BusOpStd,IntInv_TechRnk,IntInv_SciRnk,IntInv_ArtRnk,IntInv_SocRnk,IntInv_BusCRnk,IntInv_BusOpRnk,English_9,English_10,English_11,English_12,English_Other,English_Other_2,English_Other_3,English_Credit,Algebra_1,Geometry,Algebra_2,Trigonometry,Pre_Calc,Calculus,Math_Other,Math_Other_2,Math_College_Prep_9,Math_College_Prep_10,Math_College_Prep_11,Math_College_Prep_12,Math_Credit,History_US,History_World,Gvt_Civics,Global_Studies,Geography,Economics,Psychology,Sociology,Social_Studies_Other,Social_Studies_Other_2,Social_Studies_Credit,General_Science,Biology_1,Biology_2,Chemistry_1,Chemistry_2,Physics,Anat_Phys,Natural_Science_Other,Natural_Science_Other_2,Natural_Science_Credit,Spanish_Credit,French_Credit,German_Credit,Lang_Other_Credit,IntCareer_Fit,G_HS_Avg,G_AllEng,G_AllMth,G_AllSocSt,G_AllNatSc,Core_Ind,Suppl_Local_Itms,Test_Form,Eng_Responses,Math_Responses,Read_Responses,Sci_Responses,Eng_Itm_Scores,Math_Itm_Scores,Read_Itm_Scores,Sci_Itm_Scores,Eng_Raw,Math_Raw,Read_Raw,Sci_Raw,Address1,City,State,Zip,Stu_ID_Num,Preid_Local_Items,Pred_PreACT_Eng_Low,Pred_PreACT_Eng_High,Pred_PreACT_Mth_Low,Pred_PreACT_Mth_High,Pred_PreACT_Rdg_Low,Pred_PreACT_Rdg_High,Pred_PreACT_Sci_Low,Pred_PreACT_Sci_High,Pred_PreACT_Composite_Low,Pred_PreACT_Composite_High,Pred_PreACT_STEM_Low,Pred_PreACT_STEM_High
V4549000,410935,41,913,Y,410935,lastName11,firstName11,m,7a3,19320810,0,7,10,20201007,10,10,12,23,15,19,17,21,07,04,07,08,00,03,02,02,01,17,08,04,04,01,09,05,01,10,14,21,25,13,17,17,21,16,18,20,22,12,17,23,27,14,20,18,23,17,20,21,24,31,87,32,64,52,78,,A,B,D,C,,,,,,,,1,1,,,,,,,,,,,,N,B,H,R,Y,,Y,Y,N,N,Y,N,N,213222312321123221313232312321223223212211212221113221123211211322313221,02,03,04,022,046,032,5,6,2,6,7,7,48,55,38,56,58,58,44,70,11,73,79,78,221,4,0,0,0,0,0,2.0,231,241,231,4 1,231,4,4,0,0,0,0,0,7.0,4,4,0,0,0,0,24,0,0,0,3.0,24,231,4 1,241,4 1,4,4,0,0,7.0,4,,,,1,3.3,2.0,3.3,4.0,3.7,2,,20A,412331122313412323211432113421,5433154355221541123224543251124215,3224432144321431113322113,124114231241143142222,011010111101110001110010110011000000000000000,111111111111111101101011100110001000,0011101000110000010010010,110001111101111110101000000000,18,25,09,15,a238039b1d86aef0cfe75a7ed7d44220253aad3ae8140acdb7,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,5daa02c685,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName12,firstName12,m,7a3,20550618,0,4,10,20201007,10,10,09,15,13,15,13,15,06,00,07,08,01,03,01,02,01,02,02,00,05,02,03,01,06,07,11,14,16,11,15,13,17,12,14,14,16,10,15,14,18,13,18,15,20,13,16,15,18,14,31,20,34,20,30,,A,B,H,H,,,,,,,1,,,,,,,,,,,,,,N,A,G,C,N,,Y,N,N,N,Y,N,N,1122111111211111111111111111111121121   12111111112111111211111111111211,04,05,06,000,013,087,4,2,1,2,3,3,44,38,31,34,40,41,26,11,3,5,16,19,63,62,0,0,0,0,0,2.0,23,0,4,0,4,0,0,0,0,0,0,0,3.0,4,0,0,0,23,0,0,0,0,0,2.0,0,22,4,4,0,0,0,0,0,3.0,,,,,1,2.6,2.5,3.0,3.0,2.0,2,,20A,222311121232342124232213422424421313213124442,132411533225353435351423524153312135,1313242321314242212432141,324241423114324114213314134311,101000110000000000101001001010100001100001000,000010010010010010100000001100000101,1100001000100001110000000,010000000010000100100011001111,13,10,07,10,e612d5e84034a71f56f873a7dad8301d7a588dd00a18f8d5a7,e3b0c44298fc1c149afbf4c8996fb9,32,88bf63ce98,17b014f8f6,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName13,firstName13,m,7a3,20800805,f,6,10,20201007,10,10,05,14,09,12,10,13,02,02,02,02,01,00,00,01,00,05,02,03,01,00,03,04,00,03,07,13,15,07,11,10,14,09,11,12,14,06,12,13,17,10,16,13,18,10,13,13,16,01,20,05,14,03,12,,A,A,D,B,,,,,,1,,,,,,,,,,,,,,,N,D,H,,Y,,Y,N,N,Y,N,N,Y,313133111131113311113331111311113333113111311131113131113311111111133331,02,03,04,036,000,064,4,4,2,5,6,7,47,46,36,53,54,62,39,33,8,60,65,88,64,2,3,3,0,0,0,3.0,63,3,2,3,3,0,0,0,0,0,0,0,3.5,64,0,0,0,54,0,0,0,0,0,1.5,63,0,0,0,0,0,0,0,0,1.0,,,,,0,3.6,4.0,3.0,4.0,3.0,2,,20A,14432 2323144113213133,541434424225  4442   5,234412131,12313321124   3,000000001100110000010100000000000000000000000,110000100010001001000100000000000000,0101010010000000000000000,111000101100001000000000000000,06,07,04,07,93b60e5ea95971334757b5eaae49b0c6c192580964e5d49539,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,1da3435fa2,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName14,firstName14,m,7a3,19580120,f,6,10,20201007,10,10,07,13,05,11,09,12,04,02,04,01,00,00,00,01,00,04,03,01,01,00,02,04,00,05,09,12,14,03,07,09,13,08,10,11,13,08,13,12,16,08,14,12,17,09,12,12,15,06,10,01,09,01,06,,A,A,A,C,,,,,,,1,,,,,,,,,,,,,,N,D,G,E,Y,,Y,N,Y,N,N,N,Y,13111111       3111111111111111111111111111111111111111111111111111 1131,03,04,05,005,000,095,2,2,2,1,3,4,38,38,36,27,38,44,11,11,8,1,12,28,64,0,0,0,0,0,0,1.0,64,4,4,4,4,4,0,0,0,0,0,0,6.0,24,4,4,4,4,0,24,24,0,0,7.0,22,0 1,0 1,0 1,0 1,0 1,0 1,0 1,0,1.0,,,,,3,3.7,4.0,4.0,4.0,2.0,2,,20A,3441121223134211121141114142134311111,51333352242313544155114 4,24132321144,123313133112,000100111101100000010000010000100000000000000,101100000010100000000000000000000000,0000001010000000000000000,111100010010000000000000000000,10,05,02,06,145de4a578db1aa0f5d51cd29f638c9352d2001c2e151cac85,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,74f04a1fa1,,,,,,,,,,,,,
V4549000,410935,41,913,,410935,lastName15,firstName15,m,7a3,20100501,0,6,10,20201007,10,10,05,14,10,11,10,13,04,00,03,04,01,01,02,00,00,04,03,05,00,00,03,01,02,03,07,13,15,08,12,09,13,09,11,12,14,06,12,13,17,11,17,12,17,10,13,13,16,01,20,07,09,03,12,,C,A,E,D,,1,,,,,,,,,,,,,,,,,,,N,D,A,E,N,,N,Y,N,N,N,N,N,32121312,,,,025,038,038,,,,,,,00,00,00,00,00,00,,,,,,,0,64,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,64,0,0,1.0,64,0,0,0,0,0,0,0,0,0,1.0,0,0,0,64,0,0,0,0,0,1.0,,,,,0,4.0,4.0,4.0,4.0,4.0,2,,20A,323134214312142431423423124134234131423123143,125435 14124215431513514252412435241,3243124132241321431314234,132413224134234241314231344224,000111000100000000000001100000000000000000001,000001000010000010000101010010000010,0000010001000000001000101,100000100000000011000100001000,07,08,05,06,2485c40c69e86bd86058face1c4fe6698a2f4822432432f4a4,25e04e1cc5f2a67f6ed20f6cb3d04d,e3,e3b0c44298,a433eabeff,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName16,firstName16,m,7a3,19411009,f,4,10,20201007,10,10,12,18,18,18,17,18,08,04,06,09,01,04,00,03,01,10,05,08,03,01,07,03,04,10,14,16,20,16,20,16,20,16,18,17,19,12,17,18,22,16,22,17,22,17,20,18,21,31,63,50,57,52,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,N,N,Y,Y,Y,Y,2222132221113222,,,,013,063,025,,,,,,,00,00,00,00,00,00,,,,,,,23,23,1,0,0,0,0,2.5,23,24,0,0,1,0,0,0,0,0,0,0,2.5,22,1,0,0,0,0,0,0,0,0,1.5,0,23,0,1,0,0,0,0,0,1.5,,,,,0,3.0,3.0,3.5,2.0,3.0,2,,20A,244334122143321223421323412421124122341322411,543315435122153423122542324122434243,1324421413243121242131432,124324213443443111132314314233,100011111011000101000101011011000000010000010,111111111011110000001100101100000010,1111110110001100100001000,110111100000011101001011001000,18,19,12,14,a4cf496fe4c36a5264e0873434c79661f30b97352c66edd028,e3b0c44298fc1c149afbf4c8996fb9,e3,e3b0c44298,f005694c12,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName17,firstName17,m,7a3,19480721,0,6,10,20201007,10,10,09,13,17,11,13,12,06,01,06,03,01,00,01,00,01,03,02,07,03,01,02,01,02,07,11,12,14,15,19,09,13,12,14,11,13,10,15,12,16,15,21,12,17,13,16,12,15,14,10,44,09,20,06,,A,B,H,H,,,,,,,1,,,,,,,,,,,,,,N,A,G,B,N,,Y,N,Y,Y,N,N,Y,232223123122111321112213111112113212123122111123113112132213111112113333,04,05,06,021,029,050,8,3,3,5,5,5,65,40,43,48,48,53,93,16,23,41,43,60,0,22,0,0,0,0,0,1.0,23,0,22,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,51,0.5,0,2,0,0,0,0,0,0,0,1.0,,,,,1,,2.0,2.5,1.0,,2,,20A,1311311223233311123141234211221142231,3324315253251122315233244253322241,2344121412312232134221422,132313112323233424121341212324,000110111101000000010001000010010101000000000,000000001010100010000001000000000100,0101010111100001000111000,100100000000001000000000100100,13,06,11,05,ef89fa12221c503de4c3291311d01784ecc9087f3ed6c03ff5,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,fa8e490b63,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName18,firstName18,m,7a3,20600707,f,4,10,20201007,10,10,06,12,13,13,11,13,04,01,03,01,00,01,00,00,00,03,02,04,02,01,05,03,00,04,08,11,13,11,15,11,15,10,12,12,14,07,12,11,15,13,18,14,19,11,14,13,16,03,04,20,20,07,12,,C,B,A,B,,,,,,,,,,,,,,,,,,,,1,Y,A,H,S,Y,,Y,N,N,Y,N,N,N,3133233333322123313132333123232133333 1332333323113233333333323321113333,03,04,05,065,018,017,8,7,4,7,9,9,68,61,45,60,71,69,96,86,32,85,98,97,23,4,0,0,0,0,0,2.0,0,62,0,0,0,0,0,0,23,0,0,0,2.0,64,0,0,0,0,0,0,0,23,0,2.0,63,0,0,0,0,0,22,0,0,2.0,3,,,,1,2.9,3.0,2.5,3.5,2.5,2,,20A,3421422124244113244134421444134,143 135523 1 3  5 5223,222414231311311413,4232142121423232 12123,001100001000110000010000100000100000000000000,011010000000000000001000000000000000,0011001010001110000000000,011001100000001001101000000000,08,04,07,08,bec52b2dd158fffc21004cc533b69a7f3e59afd0520e9e95ae,a3765e799377b585bd84d191851448,32,0dd7633498,5445328512,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName19,firstName19,m,7a3,20750824,f,6,10,20201007,10,10,07,10,--,--,--,--,05,01,03,01,00,00,00,01,00,02,00,--,--,--,--,--,--,05,09,09,11,--,--,--,--,--,--,--,--,08,13,08,12,--,--,--,--,--,--,--,--,06,01,,,,,,A,B,H,H,,,,,,,,,,,,,,,,,,,,1,N,A,H,T,Y,,N,N,N,Y,N,N,N,2111232122111,,,,008,038,054,,,,,,,00,00,00,00,00,00,,,,,,,2,2,0,0,2 1,0,0,3.0,2,2,2,0 1,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,2,0,0,0,0,0,1.0,,,,,0,,,,,,2,,20A,124232213431444333444442312211444432423444433,112222514335445511441423344355454251,,,000010000000100001000000011001100000000001001,000000000000000000000000101001000000,,,09,03,--,--,3e5849b646babfce1b86b2332ee5aad2cb42fd123e2bea4c3a,593355881c533741de02f1ead5138d,32,0dd7633498,11f95efe9a,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName20,firstName20,m,7a3,20030623,f,4,10,20201007,10,10,13,17,23,20,18,19,06,03,10,03,01,00,00,02,00,13,06,12,03,02,05,06,06,11,15,16,18,20,26,18,22,17,19,18,20,13,18,17,20,20,26,19,24,18,21,19,22,37,54,74,71,59,66,,A,B,B,A,,,,,1,,,,,,,,,,,,,,,,N,A,H,,Y,,N,N,Y,N,Y,Y,Y,33112323113213131132211333132321321123111133111131311333311,,,,039,015,046,,,,,,,00,00,00,00,00,00,,,,,,,241,4,4,4,0,0,0,4.0,231,231,4,4,4,0,0,0,0,0,0,0,5.0,4 1,0,4,0,241,4,23,0,0,0,5.0,24,231,0,4,0,4,0,0,0,4.0,,,,,0,3.4,4.0,3.0,3.5,3.5,1,,20A,2141341223434432131221334213,54333542 522153142331513241,3244423412323132414221211,323434231241144211142211332314,110111111111101101001011000100000000000000000,111101100111110101110100000000000000,0001110111111101010111110,011001111101110001011110000110,19,16,17,17,c7e06004dffe99e9a4901cbff7fc824b7f8c52b85743f6f035,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,19b6ea8641,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName21,firstName21,m,7a3,20250411,0,4,10,20201007,10,10,09,14,10,11,11,13,03,02,08,06,01,01,02,02,00,02,04,02,02,01,01,02,03,07,11,13,15,08,12,09,13,10,12,12,14,10,15,13,17,11,17,12,17,11,14,13,16,14,20,07,09,07,12,,C,B,A,A,,,,,,,,,,,,,,,,,,,,,N,A,E,,Y,,Y,N,N,N,Y,N,N,132113232133213322213113332213113123223123232132133123221132222222222222,05,06,07,031,044,025,9,5,6,5,4,7,69,52,54,53,44,59,97,58,64,60,26,82,24,4,0,0,0,0,0,2.0,23,0,4,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,24,0,0,0,0,0,1.0,0,0,0,4,0,0,24,0,0,2.0,,,,,0,3.8,4.0,3.0,4.0,4.0,2,,20A,241111222411232132342313111411322111232334424,142121512111353434424241224212114143,4232142311332422132432424,423241324132131423324132214214,100100011000000000001101110001001000100001000,010000000000010010000000001010100110,0000001010100001000000001,011000000000100000000000101010,13,08,05,06,e46fe0b820a77fb113afce39daf5fb34da7d1fcb1742ce71d6,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,a446f6c09a,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName22,firstName22,m,7a3,19690821,f,4,10,20201007,10,10,21,23,25,27,24,25,10,06,15,08,00,03,01,02,02,16,07,11,04,04,09,07,09,19,23,21,25,22,28,24,30,23,25,23,27,21,26,23,27,22,27,25,30,24,27,25,28,80,87,81,95,87,91,,A,B,D,B,,,,,,,,,1,,,,,,,,,,,,N,C,I,R,Y,,Y,N,Y,N,N,N,Y,323322212322323232213312312332233211133221323222313312223323223321322322,01,02,03,039,046,015,6,7,5,7,8,7,56,60,48,62,66,58,71,83,42,89,94,78,241,4 1,4,4,0,0,0,4.0,241,241,241,2 1,231,4,0,0,0,0,0,0,6.0,4,4,4,4,241,4,0,0,0,0,6.0,0,241,4,241,0,0,241,0,0,4.0,3,,,,1,3.9,4.0,3.8,4.0,4.0,1,,20A,112132122343413343212333411424212243223444323,543215435522154152332121313112122335,1344423412323112214321112,123334231241113121242224224311,011110111111111011111111010010011111100001001,111011111111111101111000100110100001,1101110111111111110011010,111101111101101101111101111111,31,24,19,25,a5c75a19a5df725cd2f59224236a15d60f7d05908a47bbc6ff,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,a89064b08d,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName23,firstName23,m,7a3,19920604,f,4,10,20201007,10,10,08,13,12,19,13,16,04,01,07,03,00,01,01,01,00,03,03,04,00,02,05,06,04,06,10,12,14,10,14,17,21,12,14,15,17,09,14,12,16,12,18,18,23,13,16,16,19,10,10,15,64,20,41,,A,B,A,H,,,,,,,,,,,,,,,,,,,,1,N,C,,,N,,Y,Y,N,Y,N,N,N,213212223232213332113322223332123332223222233332223232333332321222222222,02,03,04,038,053,010,7,6,5,7,7,8,58,54,49,62,62,66,80,67,47,89,89,95,13,0,0,4,0,0,0,1.5,13,0,1,0,0,0,0,0,0,0,0,0,1.0,13,0,0,4,0,0,0,0,0,0,1.5,4,0,0,12,0,0,13,0,0,2.0,2,,,,0,2.8,3.0,3.0,3.0,2.5,2,,20A,243341123323424322114222443413414423411234442,342334521155213231241313253131544333,4243344433243212121133243,123321232111443132311424234234,100000110101100000010000000000110001000101000,010100000000000010000000010100010000,0000000100001011001000100,111110110011011100000001101000,12,06,06,15,1423d132505ec67c7f3b4ecd1141837a1bd93f134ee29c25b6,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,279151ee1c,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName24,firstName24,m,7a3,19390312,0,4,10,20201007,10,10,17,16,20,20,18,18,07,03,15,07,00,01,03,03,00,08,05,09,03,02,07,05,05,15,19,15,17,18,22,18,22,17,19,17,19,17,22,16,19,18,23,19,24,18,21,18,21,60,43,61,71,59,59,,A,A,E,F,,,,,,,,,1,,,,,,,,,,,,N,A,I,*,Y,,Y,Y,N,Y,Y,N,N,22222222*2222232222232222222 22232222322222222222222 223322 222222222222,05,06,07,009,091,000,7,6,6,5,6,7,58,54,54,53,54,59,80,67,64,60,65,82,13,13,3,0,0,0,0,1.5,13,12,14,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,13,0,0,0,0,0,0.5,12,0,0,0,0,0,13,0,0,1.0,1,,,,0,2.9,3.0,3.0,3.0,2.5,2,,20A,214334122313423112212132112341214141232414441,522414424352155232422354132415341354,3221422412322143224323114,321324331241433144142431244341,110011111101101000111010111101010010100011000,100010100001110011001011000011011000,0010111111110100100010011,010111011101001110011000101101,25,15,14,17,f24c9e2160e86aafc8796484fc5b443d63a476d1242ffe155d,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,83f4575cc9,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName25,firstName25,m,7a3,20210803,f,6,10,20201007,10,10,12,15,20,16,16,16,04,04,10,06,00,03,00,03,00,05,04,10,03,01,05,01,05,10,14,14,16,18,22,14,18,15,17,15,17,12,17,14,18,18,23,16,21,16,19,16,19,31,31,61,42,45,41,,A,A,H,H,,,,,,,,,,1,,,,,,,,,,,N,A,G,I,Y,,N,Y,N,N,N,N,Y,232112122122213321113212221111223112123111222212213111132211132213213231,11,12,01,017,040,043,5,5,5,6,4,5,52,49,49,54,47,48,56,46,47,66,37,43,0,0,0,0,0,0,0,0.0,241,2 1,6,6,6,3,0,0,0,0,0,0,5.5,4,2 1,0,0,241,0,24,0,0,0,4.0,0,231,0,2 1,0,0,0,0,0,2.0,,,,,1,,,4.0,4.0,3.0,3,,20A,223441132313413441112434413411431123344341442,542 14523525551312434243223142542243,4324421424213132311324213,124133113312143311423313222323,100000101101111010011010010001100001011000000,110010000110010001010000000100010010,0111110100001101011010110,110000000010111001000010110100,18,11,14,11,75c7e5fd4c2152dae0c4f209ad979479c3ee3dda62be1f8a3b,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,f2815cd338,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName26,firstName26,m,7a3,19990602,0,6,10,20201007,10,10,11,13,17,17,15,15,07,00,09,00,00,00,00,00,00,06,02,06,04,01,05,05,02,09,13,12,14,15,19,15,19,14,16,14,16,11,17,12,16,15,21,17,22,15,18,15,18,25,10,44,50,37,30,,A,B,C,C,,,,,,,,,,,,,,,,,,,,1,N,A,D,B,Y,,Y,Y,N,Y,Y,Y,Y,111121211221111121122221121111223111131121111111221 2131131 321211121121,05,08,00,007,029,064,2,5,4,2,4,5,38,49,45,34,44,53,11,46,32,5,26,60,23,22,4,4,0,0,0,4.0,22,22,4,4,4,4,0,0,0,0,0,0,6.0,62,23,0,0,0,0,0,0,0,0,2.0,4,4,4,0,0,0,0,0,0,3.0,,,,,1,,2.5,2.0,2.5,,2,,20A,232132223314321113112213441421113311413334212,131422323341324124232132351324434214,1244124214314121214222233,122321231422141234212311132133,101110010100000001011001000011010000000001110,000000000000001100011000110000000000,1001010010100100110110100,110110111000110000101010000000,16,06,11,12,e1c12043fa5c7242ae4d7e8bfbd769bde370d1f1fc25c41bbf,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,20d37de9fe,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName27,firstName27,m,7a3,20640201,0,4,10,20201007,10,10,07,14,12,13,12,14,04,01,05,04,01,00,01,02,00,03,04,04,00,02,05,01,02,05,09,13,15,10,14,11,15,11,13,13,15,08,13,13,17,12,18,14,19,12,15,14,17,06,20,15,20,12,20,,A,A,D,D,,,,,,,,,,,,,,,,,,,,1,N,C,G,C,Y,,N,N,N,N,N,N,N,1111111111111111111111111111,,,,000,000,100,,,,,,,00,00,00,00,00,00,,,,,,,2,2,4,4,0,0,0,4.0,2,0,2,0,4,0,0,0,0,0,0,0,3.0,0,0,0,0,2,0,2,4,0,0,3.0,0,4,4,2,0,0,0,2,0,4.0,,,,,0,,,,,,1,,20A,111411223413422122112411421423114411321242311,143432512155353233553422414342124132,2233421444213312132132321,131231213312124334232331231413,010000010001100000011000000010010000000100010,011000000000010010000000001000100100,0000110100001011000000000,100000100010100000101000100010,10,07,06,08,157de1debac5fe9e5c93fd3c71ecca5292fd2a04215562dcd4,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,4443de91aa,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName28,firstName28,m,7a3,20611019,0,2,10,20201007,10,10,08,13,12,14,12,14,05,00,06,02,00,01,00,01,00,04,01,01,03,02,03,02,04,06,10,12,14,10,14,12,16,11,13,13,15,09,14,12,16,12,18,14,19,12,15,14,17,10,10,15,27,12,20,,A,B,,,,,,,,,,,,,,,,,,,,,,1,N,A,E,,,,Y,N,Y,N,Y,Y,Y,121122132112232223112123331 1322311123313113222332311333 113232312123333,06,07,08,036,031,033,8,5,7,5,4,6,66,52,60,49,47,54,94,58,83,48,37,65,0,2,0,0,0,0,0,1.0,6,0,2,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0,,,,,,3,,20A,443314212312323443333112421232431213312223111,23132423242141224152231233434131432,1213214142342312312113421,21312 1211  213424432213234423,000001001100001011000000000000100101000100010,000100010010000000001000101000000000,1000000001100011010000000,001010001000001000001110101000,11,06,06,09,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,d2784facb3,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName29,firstName29,m,7a3,19511002,0,4,10,20201007,10,10,14,15,12,20,15,18,05,02,13,03,01,01,00,01,00,07,04,04,01,01,05,06,05,12,16,14,16,10,14,18,22,14,16,17,19,14,19,14,18,12,18,19,24,15,18,18,21,43,31,15,71,37,59,,A,A,F,E,,,,,,,1,,,,,,,,,,,,,,N,A,G,N,N,,Y,N,N,Y,Y,N,N,12231133123323121113123112123312,,,,031,028,041,,,,,,,00,00,00,00,00,00,,,,,,,23,2,0,0,0,0,0,2.0,24,2,4,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,54,0,53,0,0,0,1.0,0,63,0,0,0,0,0,0,0,1.0,,,,,0,3.4,3.0,4.0,3.5,3.0,2,,20A,312111122143443242143221141321414311213141231,143312223224411342522142112241142132,42134 3431132422314124144,123341241221213221142223121341,011100111011101110000000100111110000100000100,011110000010000001001000000000110100,0000100100000001010010001,111100101101001001011100010101,20,10,06,16,b7da55094e06fd34909f12231165194cf98a2889856162305f,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,5a8560673c,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName30,firstName30,m,7a3,20960721,f,4,10,20201007,10,10,15,12,13,16,14,14,06,03,12,01,00,00,00,01,00,03,03,05,01,01,05,03,03,13,17,11,13,11,15,14,18,13,15,13,15,15,20,11,15,13,18,16,21,14,17,14,17,49,04,20,42,28,20,,A,A,B,H,1,,,,,,,,,,,,,,,,,,,,N,A,G,,Y,,Y,N,N,Y,Y,N,Y,133111123232311231133211311221113112231122122131313211133111311211323311,05,08,00,028,022,050,4,6,5,5,5,6,45,53,49,51,48,54,32,62,47,54,43,65,2,4,4,4,0,0,0,4.0,2,4,4,0,4,4,0,0,0,0,0,0,5.0,2,2,4,2,2,4,4,4,0,0,8.0,2,2,0,2,4,4,4,0,0,6.0,,,,,0,,,,,,1,,20A,241334122323411342212314122434133232241334341,542134312145331442253241142442153412,3241421221324 21421123144,124334214342142131313413212143,100011111101110010111100101000000100110001000,110000000000000001000000000000100000,0000110000110000001010001,110101100000110101000010100000,21,04,07,11,5b00b64d047572d1f95f268980978033d437c8dd9c08eb24e2,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,492fdd6d3d,,,,,,,,,,,,,
